date,y_real_0,y_pred_0,mape_0,y_real_1,y_pred_1,mape_1,y_real_2,y_pred_2,mape_2,y_real_3,y_pred_3,mape_3,y_real_4,y_pred_4,mape_4,y_real_5,y_pred_5,mape_5,y_real_6,y_pred_6,mape_6,y_real_7,y_pred_7,mape_7,y_real_8,y_pred_8,mape_8,y_real_9,y_pred_9,mape_9,y_real_10,y_pred_10,mape_10,y_real_11,y_pred_11,mape_11,y_real_12,y_pred_12,mape_12,y_real_13,y_pred_13,mape_13,y_real_14,y_pred_14,mape_14,y_real_15,y_pred_15,mape_15,y_real_16,y_pred_16,mape_16,y_real_17,y_pred_17,mape_17,y_real_18,y_pred_18,mape_18,y_real_19,y_pred_19,mape_19,y_real_20,y_pred_20,mape_20,y_real_21,y_pred_21,mape_21,y_real_22,y_pred_22,mape_22,y_real_23,y_pred_23,mape_23,mape_mean
2024-04-09 05:00:00,16646.0,16457.268,1.1338004438003124,18796.0,18641.54,0.8217755772504788,20671.0,20995.027,1.5675455650428136,21333.0,21866.615,2.5013604948905455,21211.0,21496.371,1.3453919841120174,20211.0,21398.676,5.876383064915145,19933.0,21544.045,8.082300315431697,20241.0,21786.031,7.633176473494392,19972.0,21632.203,8.312653339675546,19845.0,21390.0,7.785336356764929,20209.0,21086.787,4.343545496437231,20623.0,21211.963,2.855854582868642,21019.0,21246.55,1.0825956575003568,20956.0,21249.697,1.4014948731866768,21732.0,21200.627,2.4451180143337017,22142.0,20942.176,5.418770746770843,20574.0,20156.238,2.030532316272966,18862.0,19025.701,0.8678887279980914,17246.0,17660.887,2.4056982416212453,15975.0,16227.42,1.5800934076682316,15560.0,16073.849,3.3023691054787916,15341.0,15805.482,3.0277193264780653,15219.0,15933.028,4.691690126240227,15550.0,15558.162,0.05248944935691318,3.3568993203162445
2024-04-09 06:00:00,18796.0,18869.225,0.38957549146094916,20671.0,20692.174,0.10243252926805671,21333.0,21482.285,0.699785104064126,21211.0,21866.615,3.0909209107302815,20211.0,21708.178,7.407737046039285,19933.0,21257.979,6.647160566021171,20241.0,21544.045,6.437650915839138,19972.0,21559.125,7.9467504506308835,19845.0,21226.785,6.962888164525069,20209.0,21216.117,4.983508276015637,20623.0,21285.688,3.213341899820589,21019.0,21500.27,2.289688050097531,20956.0,21376.623,2.007172393944455,21732.0,21683.057,0.22521332309497513,22142.0,21220.58,4.161412347010208,20574.0,20169.744,1.9648870388597257,18862.0,18888.518,0.1405873084773619,17246.0,17738.81,2.8575353524005567,15975.0,16835.465,5.386321400625978,15560.0,16014.122,2.918522302779563,15341.0,16208.43,5.6543229743823735,15219.0,15805.482,3.853619961068401,15550.0,15933.028,2.463204632234727,16313.0,16148.81,1.0065005191411758,3.450447456605509
2024-04-09 07:00:00,20671.0,20850.312,0.8674592424169125,21333.0,21812.277,2.2466476526976984,21211.0,22081.215,4.102658261043798,20211.0,22055.047,9.123976423729651,19933.0,21392.178,7.320412052250037,20241.0,21497.914,6.209742910429326,19972.0,21544.045,7.871244351467054,19845.0,21544.668,8.564716395817586,20209.0,21227.117,5.0379394700381015,20623.0,21347.379,3.5124807557096447,21019.0,21905.959,4.219796300371092,20956.0,21552.871,2.8482109837278107,21732.0,21473.223,1.1907663526136572,22142.0,21481.5,2.9830186974979673,20574.0,20826.441,1.226992350782541,18862.0,19132.922,1.4363369473014527,17246.0,18038.238,4.59375090600719,15975.0,16798.168,5.15285113458529,15560.0,16144.631,3.7572677337724936,15341.0,15608.192,1.7416881742552637,15219.0,16034.686,5.359652716177147,15550.0,16035.487,3.12210485329582,16313.0,16451.553,0.8493393880647336,18532.0,17929.818,3.2494152850474856,4.024519555795823
2024-04-09 08:00:00,21333.0,21364.18,0.14615706886045096,21211.0,21812.277,2.8347430283815003,20211.0,21851.379,8.116267904853792,19933.0,22055.047,10.645898133748057,20241.0,21392.178,5.687356031693098,19972.0,21497.914,7.640266685860205,19845.0,21389.041,7.780503984001008,20209.0,21587.979,6.823586103345044,20623.0,21632.082,4.892993411482325,21019.0,21669.152,3.093164963842238,20956.0,21912.871,4.566096076302729,21732.0,21819.357,0.40197598874930973,22142.0,21740.152,1.8148661198175413,20574.0,19959.428,2.987130677675707,18862.0,19649.055,4.172700071572474,17246.0,17381.004,0.7828128624028761,15975.0,16849.348,5.473224765258216,15560.0,16005.5625,2.863512210796915,15341.0,16144.631,5.238451596212763,15219.0,15802.932,3.836859456107497,15550.0,16156.822,3.9023939911575565,16313.0,16415.34,0.6273514604916325,18532.0,17168.14,7.359482921433197,20508.0,20462.883,0.2199979885898186,4.246158062609831
2024-04-09 09:00:00,21211.0,21718.66,2.393381529630852,20211.0,21812.277,7.922801166444016,19933.0,21641.742,8.572428573220288,20241.0,22055.047,8.962239390346326,19972.0,21392.178,7.110843853269577,19845.0,21497.914,8.329121000251954,20209.0,21389.041,5.839185588722846,20623.0,21758.504,5.506007400717645,21019.0,21632.203,2.91737535087302,20956.0,21988.455,4.926775520733918,21732.0,22759.334,4.727286878221056,22142.0,20916.152,5.5363004979225,20574.0,20396.973,0.8604420324195586,18862.0,18966.01,0.5514249052327431,17246.0,17985.787,4.28961561738954,15975.0,16767.83,4.962942586071987,15560.0,16380.359,5.27223248714653,15341.0,15794.822,2.958231312332964,15219.0,16385.004,7.6615014537748864,15550.0,15628.219,0.5030144694533762,16313.0,16436.578,0.757543830074174,18532.0,18558.377,0.14233192923052018,20508.0,20595.85,0.4283675120684611,21270.0,20977.293,1.376149653267513,4.2711476891173445
2024-04-09 10:00:00,20211.0,21399.527,5.880596426450943,19933.0,21573.965,8.232402768022878,20241.0,21482.285,6.132528809100341,19972.0,21837.797,9.342063263568996,19845.0,21392.178,7.796310074955909,20209.0,21097.295,4.395541203795339,20623.0,21594.51,4.710807184333026,21019.0,21486.598,2.2246427339549935,20956.0,21394.258,2.091323785550678,21732.0,22407.047,3.1062344699061293,22142.0,22296.496,0.6977513040827387,20574.0,20364.283,1.0193292353212793,18862.0,19413.035,2.9214036488707453,17246.0,17252.88,0.0398982916328424,15975.0,17291.826,8.24304332942097,15560.0,16399.77,5.396976421915167,15341.0,15739.33,2.5965066040349387,15219.0,15794.822,3.78357491047375,15550.0,16407.201,5.512547729099678,16313.0,16327.885,0.09124480858824251,18532.0,17482.027,5.665727693988776,20508.0,20232.562,1.343073434757168,21270.0,21441.824,0.8078242536436295,21605.0,20977.293,2.9053785292756307,3.9556971214477
2024-04-09 11:00:00,19933.0,20916.902,4.936047477800632,20241.0,21240.332,4.937167290400672,19972.0,20860.604,4.44924652325756,19845.0,20721.283,4.415637203955656,20209.0,20932.168,3.57844509253303,20623.0,20893.703,1.3126272850700675,21019.0,21329.871,1.4790003984490223,20956.0,21337.377,1.81989384006967,21732.0,21300.193,1.9869622704997238,22142.0,21518.078,2.817820770481438,20574.0,20482.219,0.44610309128025666,18862.0,18977.363,0.6116174385006892,17246.0,17853.914,3.5249568740577524,15975.0,16229.231,1.5914331474960877,15560.0,16843.756,8.250358993412595,15341.0,16166.803,5.382978517534711,15219.0,15739.33,3.418950510053223,15550.0,15794.822,1.574419714630225,16313.0,16558.64,1.505796757187519,18532.0,17130.777,7.5610978645046405,20508.0,19376.531,5.517206699824459,21270.0,20560.574,3.335335125763987,21605.0,21199.363,1.8775131624623929,21809.0,21149.969,3.021831583291302,3.3063519846882214
2024-04-09 12:00:00,20241.0,20722.09,2.3768086742255816,19972.0,20533.512,2.811494686310835,19845.0,20683.2,4.223730001259763,20209.0,20274.627,0.3247412198772824,20623.0,20716.584,0.45378453365174803,21019.0,20684.033,1.593638122056235,20956.0,21353.146,1.8951445141009735,21732.0,21337.377,1.8158616182357812,22142.0,20905.707,5.583474703053022,20574.0,20736.582,0.7902305397589191,18862.0,18517.88,1.8244043082652952,17246.0,17103.717,0.8250214723704047,15975.0,16653.805,4.249168622848201,15560.0,15872.511,2.0084237929787916,15341.0,16185.83,5.507007875138518,15219.0,16166.803,6.227759605591695,15550.0,15739.33,1.2175567725080387,16313.0,15991.0625,1.9735027278857353,18532.0,18151.629,2.0525096792035398,20508.0,18713.816,8.748700964257852,21270.0,20322.605,4.454135078749412,21605.0,20987.338,2.8588850237213608,21809.0,21199.363,2.795344668485488,21949.0,20995.73,4.343111445851747,2.9564350270994257
2024-04-09 13:00:00,19972.0,20570.443,2.9964117733577007,19845.0,20536.332,3.4836585097001764,20209.0,20463.389,1.258789014176852,20623.0,20274.627,1.689245244993454,21019.0,20370.254,3.086474588467577,20956.0,21060.318,0.4977970957005154,21732.0,20972.926,3.4928870732100132,22142.0,20798.53,6.067521918187156,20574.0,20905.707,1.6122632023427625,18862.0,18509.52,1.8687332666207188,17246.0,17359.95,0.6607283935405311,15975.0,16087.956,0.7070801545383412,15560.0,16288.433,4.681443555189588,15341.0,15666.026,2.118677838390587,15219.0,15735.052,3.3908388055227023,15550.0,15903.94,2.276144242363344,16313.0,15880.057,2.653977560074787,18532.0,17158.543,7.411272562324628,20508.0,19299.549,5.892584220182369,21270.0,20386.621,4.1531683415608835,21605.0,20800.828,3.7221563295533446,21809.0,21209.05,2.7509249335136867,21949.0,21377.1,2.6055874555788416,21783.0,20995.73,3.6141464961208283,3.0288546906338083
2024-04-09 14:00:00,19845.0,20301.518,2.300416115520282,20209.0,20565.648,1.7648000272155968,20623.0,20463.389,0.7739481555787229,21019.0,20505.812,2.441540986726295,20956.0,20030.867,4.414644075682382,21732.0,21466.666,1.2209367953938892,22142.0,21594.2,2.474034781185078,20574.0,20425.143,0.7235220271945173,18862.0,18400.582,2.4462833673523487,17246.0,17554.62,1.7895114265626813,15975.0,16171.461,1.2298024256651017,15560.0,15741.38,1.1656804808001286,15341.0,16288.433,6.1758204627305915,15219.0,16186.495,6.357153013913528,15550.0,15700.803,0.9697925040192926,16313.0,16136.906,1.079468828541654,18532.0,17435.207,5.918373455374487,20508.0,19111.318,6.810423447557051,21270.0,20571.209,3.2853362276680773,21605.0,20966.047,2.957431728766489,21809.0,20876.027,4.277924967903159,21949.0,21209.05,3.371220642170486,21783.0,21377.1,1.8633814930220816,21308.0,20995.732,1.4654945472357799,2.803205915990821
2024-04-09 15:00:00,20209.0,20188.729,0.10030919083081795,20623.0,20706.135,0.4031167416234302,21019.0,20479.455,2.5669390640610876,20956.0,21046.98,0.43414997494750907,21732.0,20783.309,4.3654123239922695,22142.0,21513.49,2.838541078606269,20574.0,20387.299,0.9074617083454846,18862.0,19522.441,3.5014389049411516,17246.0,17879.162,3.6713563108836835,15975.0,16410.742,2.727650625978091,15560.0,16171.461,3.9296975417737787,15341.0,15637.439,1.9323346139430284,15219.0,16288.433,7.026957206041789,15550.0,16288.338,4.748153637459807,16313.0,15475.234,5.1355705572243,18532.0,17833.443,3.7694616912637597,20508.0,19891.646,3.005429664643066,21270.0,20715.383,2.607509109073813,21605.0,21464.8,0.6489202441564453,21809.0,21544.635,1.2121841183685633,21949.0,20876.027,4.888480824866736,21783.0,21208.838,2.6358266050360375,21308.0,21377.1,0.32428951274169326,20929.0,20995.744,0.3189074519805055,2.6541707792826297
2024-04-09 16:00:00,20623.0,20502.531,0.5841475537021772,21019.0,21030.268,0.053606632689471426,20956.0,20869.84,0.4111479110994465,21732.0,21500.06,1.0672715494432172,22142.0,21537.557,2.7298498752371056,20574.0,20262.785,1.5126608522892973,18862.0,19114.715,1.3398093720178135,17246.0,17551.16,1.7694546923924386,15975.0,16799.691,5.162387519561816,15560.0,16258.792,4.490951106603471,15341.0,16171.466,5.413374749445929,15219.0,15631.089,2.7077263104507523,15550.0,16487.613,6.029667403536978,16313.0,16288.338,0.15118071093606325,18532.0,17255.137,6.890045765432765,20508.0,19539.863,4.720775886239516,21270.0,20917.906,1.6553537846732487,21605.0,21389.02,0.9996781705623698,21809.0,21223.8,2.6832923047824293,21949.0,21544.635,1.8422945663811565,21783.0,20876.027,4.163671928797686,21308.0,21045.531,1.2317850103247607,20929.0,21196.879,1.2799412597352955,20936.0,21164.785,1.0927835128486818,2.4992857678826614
2024-04-09 17:00:00,21019.0,20663.984,1.6890224320852563,20956.0,21434.363,2.282703193596106,21732.0,21930.518,0.913480480972759,22142.0,21690.137,2.0407518799114803,20574.0,20385.637,0.9155403968601147,18862.0,18895.637,0.17833060518502808,17246.0,17349.736,0.6015094985793807,15975.0,17091.516,6.989143192488263,15560.0,16799.691,7.967168420629821,15341.0,16283.667,6.144755832002477,15219.0,16494.05,8.378019457585912,15550.0,15808.227,1.6606209807073957,16313.0,16635.465,1.9767353874210754,18532.0,18446.266,0.4626288312108785,20508.0,19740.762,3.7411657950555877,21270.0,21325.488,0.26087579337094496,21605.0,21207.676,1.8390382723906504,21809.0,21389.02,1.925720889311752,21949.0,21624.076,1.4803582310128025,21783.0,21506.281,1.2703426984345592,21308.0,20876.027,2.0272792202459167,20929.0,21045.531,0.5567932055998853,20936.0,21196.879,1.246078077235384,20901.0,21164.785,1.262069548107746,2.4087555133333822
2024-04-09 18:00:00,20956.0,21038.336,0.39289911004008404,21732.0,22201.023,2.1582157072519785,22142.0,22116.812,0.1137544033962605,20574.0,20564.006,0.04857655596869836,18862.0,18883.088,0.11180092580320221,17246.0,17540.379,1.7069401962773976,15975.0,16590.184,3.850914514866979,15560.0,16742.027,7.596576759318766,15341.0,16582.098,8.090070114399323,15219.0,16410.742,7.830620852224193,15550.0,16494.05,6.071066117363344,16313.0,15918.516,2.4182208974437565,18532.0,17331.232,6.479427898364991,20508.0,19925.8,2.8388883301638383,21270.0,21584.406,1.478167606958157,21605.0,21721.617,0.5397694399444573,21809.0,21207.676,2.7572296700903296,21949.0,21389.02,2.5512800981821493,21783.0,21741.625,0.18994169765413396,21308.0,21502.363,0.9121610721325325,20929.0,20876.027,0.25310648502078453,20936.0,21045.531,0.523171809323653,20901.0,21196.879,1.4156208135974355,20897.0,21032.057,0.6462967920036369,2.540613244491254
2024-04-09 19:00:00,21732.0,21642.68,0.4110082482054114,22142.0,22200.34,0.263480461340439,20574.0,21223.082,3.154865515942452,18862.0,18902.096,0.21257397479058424,17246.0,18082.742,4.85180440391975,15975.0,16818.102,5.277631064162755,15560.0,16080.073,3.3423730217705656,15341.0,16355.914,6.615696906981292,15219.0,16582.098,8.95655204842631,15550.0,16410.742,5.535319533762058,16313.0,17211.121,5.505554427450499,18532.0,17282.578,6.741969970861213,20508.0,19350.406,5.644596011312659,21270.0,20726.219,2.55656440996709,21605.0,21527.719,0.3577007637121037,21809.0,21584.17,1.0309050306066303,21949.0,21207.676,3.3774851644721853,21783.0,21389.02,1.8086602798053526,21308.0,21741.625,2.0350337901257745,20929.0,21336.27,1.9459579112714416,20936.0,21232.73,1.4173216887179978,20901.0,21045.531,0.6915039950241615,20897.0,20937.334,0.19301327642723837,21042.0,21032.057,0.04725482071571144,2.9989511133238196
2024-04-09 20:00:00,22142.0,22014.82,0.5743821131785747,20574.0,20748.262,0.8469997022941578,18862.0,19577.41,3.7928647876683277,17246.0,17604.994,2.0816081446422356,15975.0,16759.088,4.908218407668231,15560.0,16570.09,6.491579972686376,15341.0,15895.617,3.6152609836386156,15219.0,16214.467,6.540947479302188,15550.0,16539.385,6.36260299437299,16313.0,17043.113,4.475653045117391,18532.0,19046.484,2.7761945553636953,20508.0,20068.258,2.1442470621220986,21270.0,21668.832,1.8750918253408557,21605.0,21002.574,2.7883627921777365,21809.0,21746.668,0.2858087544133156,21949.0,21584.592,1.6602496839263747,21783.0,21624.105,0.7294428281228481,21308.0,21389.02,0.38023057654402104,20929.0,21513.395,2.7922716386353863,20936.0,21336.27,1.9118720445643869,20901.0,21451.414,2.633434106023635,20897.0,21209.05,1.4932802854476719,21042.0,20937.365,0.49726625617812,21944.0,20692.922,5.7012309742982135,2.8066292089053104
2024-04-09 21:00:00,20574.0,21192.965,3.008480819237873,18862.0,19616.508,4.000147452550101,17246.0,17780.486,3.0991901201727936,15975.0,16604.277,3.9391383020344293,15560.0,16032.528,3.0368143978952444,15341.0,15854.058,3.344355760299198,15219.0,15895.617,4.4458715257244235,15550.0,16214.467,4.273098372186495,16313.0,16855.967,3.3284300672776315,18532.0,19603.441,5.781574607435787,20508.0,21160.125,3.1798566413107086,21270.0,21060.676,0.9841289080865068,21605.0,21454.854,0.6949617420735941,21809.0,21623.34,0.851300638497868,21949.0,21746.66,0.9218636099594514,21783.0,21584.592,0.9108396599412385,21308.0,21781.885,2.223975810141731,20929.0,21276.504,1.6603942197429402,20936.0,21395.61,2.195306529423003,20901.0,21336.271,2.0825390382039135,20897.0,21451.414,2.6530796884720296,21042.0,21557.178,2.448330645257105,21944.0,21696.713,1.1269007900792927,22297.0,20692.922,7.19414327039512,2.807696775683269
