date,y_real_0,y_pred_0,y_real_1,y_pred_1,y_real_2,y_pred_2,y_real_3,y_pred_3,y_real_4,y_pred_4,y_real_5,y_pred_5,y_real_6,y_pred_6,y_real_7,y_pred_7,y_real_8,y_pred_8,y_real_9,y_pred_9,y_real_10,y_pred_10,y_real_11,y_pred_11,y_real_12,y_pred_12,y_real_13,y_pred_13,y_real_14,y_pred_14,y_real_15,y_pred_15,y_real_16,y_pred_16,y_real_17,y_pred_17,y_real_18,y_pred_18,y_real_19,y_pred_19,y_real_20,y_pred_20,y_real_21,y_pred_21,y_real_22,y_pred_22,y_real_23,y_pred_23,mape_0,mape_1,mape_2,mape_3,mape_4,mape_5,mape_6,mape_7,mape_8,mape_9,mape_10,mape_11,mape_12,mape_13,mape_14,mape_15,mape_16,mape_17,mape_18,mape_19,mape_20,mape_21,mape_22,mape_23,mape_mean
2024-02-18 00:00:00,15866.0,17640.037,15312.0,14994.783,14998.0,14174.065,14953.0,14124.822,14919.0,14113.775,15104.0,15846.151,15464.0,15810.476,16028.0,19376.592,17091.0,19586.904,17946.0,20573.963,18124.0,19486.344,18213.0,19041.2,17933.0,20630.502,17800.0,20540.139,17747.0,21150.896,17756.0,21266.275,18111.0,21418.676,19157.0,20424.355,19642.0,21299.893,19641.0,20127.316,19230.0,21110.027,18322.0,19875.184,17573.0,19540.584,16592.0,19406.94,11.181375957235598,2.0716875448994254,5.493629619365915,5.538538984651909,5.397309533983511,4.91360809843419,2.2405301729015776,20.892137489861494,14.603617675238429,14.64372501184108,7.516794030015449,4.54729708861802,15.042112045530587,15.39403748244382,19.18012331309517,19.769516730260193,18.263352555077024,6.615625978754503,8.440548712580185,2.476026710707194,9.776533248829953,8.477150931939745,11.196631106669322,16.965642798487224,10.44323136755923
2024-02-18 01:00:00,15312.0,16160.303,14998.0,14994.732,14953.0,14174.065,14919.0,14124.822,15104.0,15783.137,15464.0,14292.841,16028.0,15810.476,17091.0,19376.592,17946.0,19586.904,18124.0,20573.963,18213.0,19486.344,17933.0,19041.2,17800.0,20630.502,17747.0,20540.139,17756.0,21150.896,18111.0,21266.275,19157.0,19364.152,19642.0,20424.355,19641.0,19636.684,19230.0,20127.316,18322.0,21110.027,17573.0,18561.107,16592.0,17646.393,15929.0,17702.707,5.540117126273511,0.021786759067875715,5.209219356065672,5.3232638539781485,4.496403063757945,7.573455636882437,1.3571525708915648,13.373072358990113,9.143565679677923,13.517782446617744,6.991400373359688,6.17966441058384,15.901696365870787,15.73865257156139,19.119714374718406,17.421872843161616,1.0813402085399593,3.983074375063639,0.021976509597271016,4.666231961778471,15.216828641796749,5.622872713111023,6.354825085131388,11.135080866658296,8.124627089713977
2024-02-18 02:00:00,14998.0,16160.303,14953.0,13273.811,14919.0,14174.065,15104.0,14124.822,15464.0,15783.137,16028.0,15734.111,17091.0,17579.549,17946.0,19376.592,18124.0,19586.904,18213.0,20573.963,17933.0,18518.596,17800.0,19041.2,17747.0,20630.502,17756.0,20540.139,18111.0,21150.896,19157.0,21266.275,19642.0,20601.234,19641.0,20424.355,19230.0,17945.305,18322.0,20127.316,17573.0,16336.328,16592.0,18561.107,15929.0,15128.977,15477.0,17702.707,7.749718191592213,11.22978300759045,4.993193714809974,6.482903432037871,2.0637397746378685,1.8335954072560519,2.858515172459189,7.971647146300011,8.07164145263187,12.963064243260309,3.265464245385602,6.973029318820225,16.24782753775286,15.679988014614779,16.784807489233064,11.010468187216162,4.883588102026271,3.98836855939107,6.680682852314093,9.853271511024996,7.037340664656007,11.867812330490597,5.0224335331784795,14.380739363248694,8.328900968830363
2024-02-18 03:00:00,14953.0,14584.174,14919.0,13273.811,15104.0,16286.555,15464.0,14124.822,16028.0,17596.14,17091.0,17450.645,17946.0,20430.201,18124.0,19376.592,18213.0,19586.904,17933.0,19104.545,17800.0,18518.344,17747.0,19041.2,17756.0,20630.502,18111.0,20540.139,19157.0,19718.979,19642.0,21266.275,19641.0,20601.234,19230.0,20424.355,18322.0,17945.305,17573.0,18193.492,16592.0,16336.328,15929.0,17156.236,15477.0,15128.977,15232.0,16207.622,2.466569730990437,11.027478069072995,7.829413979740465,8.659969829119245,9.783757330920889,2.1042919153355566,13.842645558202385,6.911232602488414,7.5435364677702745,6.532899804132048,4.03563904494382,7.292495738716402,16.188904894824287,13.412504399950306,2.933541345852691,8.26939919878322,4.888928135023675,6.210896873374935,2.0559726694683986,3.5309405764525126,1.540934637174542,7.7044153940925355,2.2486492052723395,6.4050818691734515,6.809170802953157
2024-02-18 04:00:00,14919.0,14584.174,15104.0,14863.271,15464.0,14521.095,16028.0,15569.771,17091.0,19391.832,17946.0,17450.645,18124.0,20430.201,18213.0,19376.592,17933.0,19586.904,17800.0,19104.545,17747.0,18518.344,17756.0,19041.2,18111.0,20630.502,19157.0,20540.139,19642.0,19718.979,19641.0,20350.518,19230.0,20601.234,18322.0,20424.355,17573.0,17945.305,16592.0,18193.492,15929.0,16336.328,15477.0,17156.236,15232.0,15128.977,15269.0,16207.622,2.2442936649574365,1.5938063799324682,6.09742158198073,2.8589251037247316,13.46224346878474,2.760255593168394,12.724570579756126,6.388798094081151,9.222686091981263,7.328904055477528,4.346333183073195,7.238112293027708,13.911445823670698,7.220017079266064,0.3919077264280623,3.6124310275698788,7.130703978159127,11.474486785012553,2.1186176947590054,9.652194958413693,2.5571481260593885,10.849882587872326,0.676361853335084,6.147239965371013,6.3336994873276
2024-02-18 05:00:00,15104.0,14584.174,15464.0,14863.271,16028.0,14521.095,17091.0,17382.066,17946.0,19391.832,18124.0,17450.645,18213.0,20430.201,17933.0,19376.592,17800.0,19586.904,17747.0,19104.545,17756.0,18518.35,18111.0,19041.2,19157.0,20630.502,19642.0,19260.994,19641.0,19718.979,19230.0,20350.518,18322.0,17909.064,17573.0,17185.533,16592.0,16758.447,15929.0,16226.455,15477.0,16336.328,15232.0,17189.018,15269.0,15128.977,15690.0,16207.622,3.4416457354012184,3.8846903493598033,9.401704975277639,1.703039062957112,8.056569883260893,3.7152696355661,12.173728500933398,8.049918010790163,10.038788184691011,7.649433266890178,4.293476060908988,5.136100815802551,7.691715577204156,1.9397508368546992,0.397019070439387,5.826924483229329,2.2537689492140593,2.2048984059352414,1.0031778304303278,1.867380740316404,5.552291303224139,12.848067083278625,0.9170439288754995,3.2990571721637987,5.139394160958529
2024-02-18 06:00:00,15464.0,14584.174,16028.0,14863.271,17091.0,16441.096,17946.0,17382.066,18124.0,19391.832,18213.0,17450.645,17933.0,20430.201,17800.0,19376.592,17747.0,19586.904,17756.0,19104.545,18111.0,18518.344,19157.0,19041.2,19642.0,20630.502,19641.0,19260.994,19230.0,17910.357,18322.0,20350.518,17573.0,17811.326,16592.0,17185.533,15929.0,14536.251,15477.0,16226.455,15232.0,16336.328,15269.0,17189.018,15690.0,15128.994,17062.0,16207.622,5.689512234059752,7.266836259202646,3.802611297612778,3.142391584475649,6.995321293588612,4.185776471476418,13.925172430017286,8.857257285814606,10.36741024891531,7.594868899949312,2.2491510684114626,0.6044828587461503,5.032593183611649,1.9347582066849958,6.862415902886116,11.071485526279883,1.3562065206566891,3.577225187590405,8.743480591609643,4.842379518802094,7.25005334164916,12.574612470528521,3.5755631572657744,5.007489917286954,6.104543977380078
2024-02-18 07:00:00,16028.0,16075.804,17091.0,14863.271,17946.0,18478.83,18124.0,18968.861,18213.0,19391.832,17933.0,17450.645,17800.0,20430.201,17747.0,19376.592,17756.0,19586.904,18111.0,19104.545,19157.0,19486.344,19642.0,19041.2,19641.0,20630.502,19230.0,19260.994,18322.0,17910.357,17573.0,18544.87,16592.0,17811.326,15929.0,15205.039,15477.0,14536.251,15232.0,16226.455,15269.0,16336.328,15690.0,17189.018,17062.0,17646.393,19962.0,18210.479,0.29825125366546046,13.034512407846236,2.9690743236654407,4.661561068886559,6.472475875748092,2.6897645053811408,14.776411077949438,9.182350802248267,10.311468218489525,5.485864512589035,1.7191822832385029,3.058755632063945,5.03794080303956,0.16117597828913158,2.2467120299366883,5.530467994224094,7.348880013711427,4.544923959445037,6.078368052190347,6.528722939371061,6.990163894164647,9.553967993148502,3.425111816463486,8.774278551122132,5.870016082786575
2024-02-18 08:00:00,17091.0,17555.537,17946.0,17869.45,18124.0,18478.83,18213.0,18968.861,17933.0,19391.832,17800.0,18523.03,17747.0,20430.201,17756.0,19376.592,18111.0,19586.904,19157.0,19168.303,19642.0,19486.344,19641.0,19041.2,19230.0,20630.502,18322.0,19260.994,17573.0,17910.357,16592.0,15228.679,15929.0,16142.107,15477.0,15205.039,15232.0,16199.462,15269.0,16226.455,15690.0,16336.328,17062.0,18631.1,19962.0,19540.584,22118.0,19401.166,2.718021820695103,0.42656180346595346,1.9577912057216948,4.150119849146215,8.134902309987174,4.061962341994382,15.119181675071843,9.127009443990763,8.149214824554138,0.05900054484000626,0.7924663985337542,3.053819974797617,7.282901472308892,5.124954375204672,1.9197486022591477,8.216738723857883,1.3378581321803003,1.7571941429217548,6.351509414801076,6.270581427238195,4.119363448056087,9.196457680078538,2.1110911513124937,12.283361896984356,5.1550755275000855
2024-02-18 09:00:00,17946.0,17555.537,18124.0,17869.45,18213.0,18478.83,17933.0,18968.861,17800.0,19391.832,17747.0,18540.717,17756.0,20430.201,18111.0,19376.592,19157.0,19586.904,19642.0,19168.3,19641.0,19486.344,19230.0,19041.2,18322.0,20630.502,17573.0,17053.158,16592.0,17910.357,15929.0,15228.679,15477.0,16142.107,15232.0,15205.039,15269.0,16199.462,15690.0,16226.455,17062.0,16336.328,19962.0,18631.1,22118.0,19540.584,23345.0,19401.166,2.175765577983952,1.4044955928602958,1.459562280376654,5.776285775525567,8.942876580056181,4.472399824618245,15.06083110990651,6.987973037794711,2.244110752596962,2.411664895377253,0.7874153556336236,0.9818033346333852,12.599617689799148,2.9581846974051103,7.945741452959257,4.396517603506184,4.297392400820573,0.177001953125,6.09379732832864,3.419089089388146,4.253146612354941,6.667169575318105,11.65302475642011,16.893698797922468,5.585815253112958
2024-02-18 10:00:00,18124.0,19042.748,18213.0,17869.45,17933.0,18482.02,17800.0,18968.861,17747.0,19391.832,17756.0,17450.645,18111.0,20430.201,19157.0,19376.633,19642.0,19586.904,19641.0,19168.3,19230.0,19486.344,18322.0,19041.2,17573.0,16505.096,16592.0,15461.618,15929.0,15593.449,15477.0,15228.679,15232.0,16142.107,15269.0,15205.039,15690.0,16199.462,17062.0,16215.972,19962.0,19012.895,22118.0,18631.1,23345.0,22934.662,23908.0,22596.271,5.069234423278526,1.8862943021468181,3.061504105559583,6.566636674859551,9.268225791683102,1.7197311824172112,12.805483804731931,1.1464885550973536,0.28049945588534775,2.4066962921948982,1.3330408216328653,3.925331398046065,6.076960660530359,6.8128124152453,2.1065401547491995,1.6044536348291012,5.9749699440323,0.4188940827821075,3.247048528123008,4.958553043678935,4.75456100966837,15.764989558843476,1.7577121037695438,5.4865673231763425,4.51805121945672
2024-02-18 11:00:00,18213.0,19042.748,17933.0,17869.45,17800.0,18478.83,17747.0,18968.861,17756.0,19391.832,18111.0,19001.902,19157.0,20430.201,19642.0,19376.592,19641.0,19586.904,19230.0,19168.3,18322.0,19486.344,17573.0,19041.2,16592.0,16505.094,15929.0,15461.618,15477.0,15593.449,15232.0,15228.679,15269.0,16142.107,15690.0,15205.039,17062.0,16199.462,19962.0,16428.47,22118.0,19012.895,23345.0,21135.588,23908.0,22957.232,23715.0,22596.271,4.555801058996321,0.35437897312217703,3.813652124297753,6.884889435538401,9.212840905890966,4.919122874220087,6.646140689434671,1.3512279967671317,0.2754223467491472,0.320848771450858,6.3548943892588134,8.35485812752518,0.5237840525554485,2.934156795388913,0.752401749370033,0.021804681345194327,5.718170291931364,3.0908918897386872,5.055316410371,17.701278914312194,14.038816659508093,9.46417695170272,3.976775883072612,4.717387795171833,5.043293323654983
2024-02-18 12:00:00,17933.0,19042.748,17800.0,17869.45,17747.0,18478.83,17756.0,18968.861,18111.0,19391.832,19157.0,19004.025,19642.0,20430.201,19641.0,19376.592,19230.0,19586.904,18322.0,19168.3,17573.0,19486.344,16592.0,17221.873,15929.0,14779.951,15477.0,15461.618,15232.0,15593.449,15269.0,15228.679,15690.0,16959.55,17062.0,15205.039,19962.0,16199.462,22118.0,18362.297,23345.0,19012.906,23908.0,21135.588,23715.0,22957.232,24320.0,22596.271,6.188301159175821,0.3901641502808989,4.1236833161942865,6.830712593630323,7.072122087405444,0.7985311341807173,4.01283561691783,1.3462054026017005,1.8559765828133128,4.6190414870101515,10.887974449439481,3.796245460914899,7.213565372120033,0.09938512591264458,2.372959681919643,0.26407288664942036,8.091464507648185,10.88360647931075,18.848502584598236,16.98030167736685,18.55683765260227,11.596169103961017,3.1953092056715158,7.087699488589639,6.546319466954795
2024-02-18 13:00:00,17800.0,19042.748,17747.0,17869.45,17756.0,18478.83,18111.0,18968.861,19157.0,19391.832,19642.0,19004.025,19641.0,20430.201,19230.0,19376.592,18322.0,19586.904,17573.0,17249.842,16592.0,17706.592,15929.0,17221.873,15477.0,14779.951,15232.0,15461.618,15269.0,15593.449,15690.0,15228.679,17062.0,16959.55,19962.0,15205.039,22118.0,20113.035,23345.0,18362.297,23908.0,23786.592,23715.0,20397.77,24320.0,22957.232,24769.0,22596.271,6.981730600421349,0.6899713684002929,4.070906049363596,4.7366866993815915,1.2258288419376728,3.2480124700896043,4.018131316506287,0.7623078360634425,6.903745753056436,1.8389472664030047,6.717645834588959,8.116473393653086,4.5037722305679395,1.5074721905363708,2.1248884586416925,2.940224914356278,0.6004525773649044,23.8300818430017,9.064855971380775,21.34377007924609,0.5078141338673248,13.987899931477967,5.603485107421875,8.771967037930478,6.0040446627357795
2024-02-18 14:00:00,17747.0,17642.27,17756.0,17869.45,18111.0,18478.83,19157.0,18968.861,19642.0,19391.832,19641.0,19004.025,19230.0,18661.127,18322.0,19376.592,17573.0,17356.422,16592.0,17249.842,15929.0,15820.145,15477.0,13988.289,15232.0,14779.951,15269.0,15461.618,15690.0,15593.449,17062.0,15228.679,19962.0,16959.55,22118.0,15205.039,23345.0,20113.035,23908.0,20232.8,23715.0,23786.592,24320.0,20974.8,24769.0,22957.232,24303.0,22596.271,0.5901305502338423,0.6389345502928588,2.03097608152504,0.9820883847940701,1.2736379632929438,3.2430864486278703,2.958258174076963,5.755877070598188,1.232448216013202,3.964813144135728,0.6833791747755666,9.618859840408348,2.9677575375853467,1.261498225571419,0.6153650812619503,10.745055029085101,15.040823658701532,31.25490974545619,13.844355723923751,15.37225706353522,0.3018840264600464,13.75493099814967,7.314657750111025,7.022707137493314,6.35286214900455
2024-02-18 15:00:00,17756.0,17642.27,18111.0,17869.45,19157.0,18478.83,19642.0,18968.861,19641.0,19391.832,19230.0,19004.025,18322.0,18661.127,17573.0,17343.643,16592.0,17356.422,15929.0,15285.944,15477.0,15820.145,15232.0,13988.289,15269.0,14779.951,15690.0,15461.618,17062.0,15593.449,19962.0,16772.287,22118.0,21418.525,23345.0,20424.355,23908.0,20113.035,23715.0,20232.8,24320.0,23786.592,24769.0,20974.8,24303.0,22957.232,23664.0,22596.271,0.6405185219080874,1.333724152448788,3.5400632764785716,3.4270373275379287,1.2686114187159514,1.1751149733489339,1.8509275904650149,1.3051694182837308,4.607171377772421,4.037012141769728,2.217125613814047,8.16511907497374,3.2028870792127844,1.4555885018323773,8.607143249619037,15.978924409503056,3.1624677157744823,12.510792594774042,15.873200785301991,14.68353033417668,2.1932903089021383,15.318338321086841,5.537454545220754,4.51203733783384,5.691802086281457
2024-02-18 16:00:00,18111.0,17642.27,19157.0,17869.45,19642.0,20244.29,19641.0,18968.861,19230.0,19391.832,18322.0,19004.025,17573.0,14747.822,16592.0,17343.643,15929.0,15289.476,15477.0,15285.944,15232.0,15820.145,15269.0,13988.289,15690.0,14779.951,17062.0,15461.618,19962.0,17910.357,22118.0,18577.936,23345.0,21418.676,23908.0,20424.355,23715.0,20113.035,24320.0,20232.8,24769.0,23786.592,24303.0,21007.396,23664.0,22957.232,23305.0,22596.271,2.5880982206946053,6.721045994936577,3.0663326672436613,3.4221204209307063,0.8415602249089963,3.722439638822181,16.076809505349114,4.5301505431834626,4.014843455725407,1.2344489504587453,3.861242983521534,8.387654315934245,5.8001837356596555,9.37980210958563,10.277740597760745,16.005355154738222,8.25154944849004,14.571041204826837,15.188550890786424,16.80591784025493,3.966281251261658,13.560480251923632,2.986678406545808,3.0411006892297787,7.429226187615524
2024-02-18 17:00:00,19157.0,17642.486,19642.0,16465.34,19641.0,20244.29,19230.0,18968.861,18322.0,17596.14,17573.0,17562.754,16592.0,13923.576,15929.0,15465.437,15477.0,15289.476,15232.0,15285.944,15269.0,15820.145,15690.0,15575.9795,17062.0,14779.951,19962.0,16740.762,22118.0,17910.357,23345.0,20350.518,23908.0,21418.676,23715.0,22569.861,24320.0,20113.035,24769.0,20232.8,24303.0,23786.592,23664.0,22079.705,23305.0,22957.232,23221.0,24091.352,7.905797733857075,16.17279379009266,3.071580176671249,1.3579754127665107,3.961681994323764,0.05830588829454276,16.082592985324254,2.910185677459351,1.2116328362247206,0.3541513651358981,3.609565336629773,0.7267081441204589,13.375037088998946,16.136851423955516,19.023612343453298,12.827082552473762,10.412097284381797,4.828752569576218,17.298375179893092,18.31401840506278,2.124874308212978,6.694958256740197,1.492244488843596,3.7481226583695793,7.654124912535916
